,user_id,video_id,hourmin,time_ms,is_follow,is_comment,is_forward,is_hate,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_profile_enter,is_rand,tab,split
2295,271,6909,2300,1651331569772,0,0,0,0,21720,14166,0,0,0,1,1,train
2296,229,4991,100,1651252885076,0,0,0,0,10287,163300,0,0,0,1,1,train
2297,353,2525,2300,1651329936559,0,0,0,0,52762,33766,0,0,0,1,1,train
2298,353,3813,1000,1651285451543,0,0,0,0,144612,282880,0,0,0,1,1,train
2299,587,7079,700,1651274126098,0,0,0,0,8012,15233,0,1847,0,1,1,train
2300,833,4895,900,1651281806941,0,0,0,0,22627,0,0,0,0,1,1,train
2301,179,4079,2000,1651320819354,0,0,0,0,15086,36966,0,0,0,1,1,train
2302,87,1735,1200,1651292047913,0,0,0,0,73508,56866,0,0,0,1,1,train
2303,640,2475,0,1651249827654,0,0,0,0,8122,25240,0,0,0,1,1,train
2304,640,4791,0,1651250435459,0,0,0,0,58732,122320,0,0,0,1,1,train
2305,350,6907,2100,1651325428042,0,0,0,0,12422,70283,0,0,0,1,1,train
2306,640,6292,100,1651251834204,0,0,0,0,100633,99400,0,0,0,1,1,train
2307,640,5890,100,1651252472394,0,0,0,0,10003,80933,0,0,0,1,1,train
2308,640,5369,1100,1651289869023,0,0,0,0,7840,128699,0,0,0,1,1,train
2309,640,6319,1400,1651299103944,0,0,0,0,118424,84500,0,0,0,1,1,train
2310,640,4824,1600,1651305284375,0,0,0,0,89863,278166,0,0,0,1,1,train
2311,640,4114,1600,1651307564667,0,0,0,0,7061,68666,0,0,0,1,1,train
2312,640,6973,1700,1651308985227,0,0,0,0,8210,92866,0,0,0,1,1,train
2313,640,1148,1900,1651317027177,0,0,0,0,56706,71866,0,0,0,1,1,train
2314,640,957,1900,1651319463734,0,0,0,0,40810,152500,0,0,0,1,1,train
2315,640,6289,2000,1651319959918,0,0,0,0,18903,91366,0,0,0,1,1,train
2316,640,6111,2300,1651333410243,0,0,0,0,10722,108160,0,0,0,1,1,train
2317,568,5137,2000,1651319644440,0,0,0,0,14718,191791,0,0,0,1,1,train
2318,319,5839,500,1651268895521,0,0,0,0,16381,157040,0,0,0,1,1,train
2319,481,2441,2100,1651324400262,0,0,0,0,21533,95000,0,0,0,1,1,train
2320,475,3907,2000,1651320272387,0,0,0,0,31572,20766,0,0,0,1,1,train
2321,511,4163,900,1651281661891,0,0,0,0,7231,47100,0,0,0,1,1,train
2322,176,4876,1200,1651292081748,0,0,0,0,12975,42116,0,0,0,1,1,train
2323,176,1311,1200,1651291989542,0,0,0,0,5150,33733,0,0,0,1,1,train
2324,912,4888,2300,1651331197972,0,0,0,0,25069,105240,0,0,0,1,1,train
2325,989,177,2100,1651323910346,0,0,0,0,67661,66683,0,2672,0,1,1,train
2326,503,1658,900,1651281306039,0,0,0,0,9155,80840,0,0,0,1,1,train
2327,50,6708,1000,1651284640077,0,0,0,0,9710,196800,0,0,0,1,1,train
2328,985,7150,2300,1651333537322,0,0,0,0,11109,347120,0,0,0,1,1,train
2329,538,4885,2300,1651330570175,0,0,0,0,8992,14300,0,0,0,1,1,train
2330,277,3720,600,1651270919372,0,0,0,0,14723,191880,0,0,0,1,1,train
2331,50,2561,1000,1651285856148,0,0,0,0,150791,86850,0,0,0,1,1,train
2332,86,7282,2200,1651328466840,0,0,0,0,11631,107333,0,0,0,1,1,train
2333,994,2876,300,1651260662292,0,0,0,0,93744,104950,0,0,0,1,1,train
2334,994,3306,0,1651250673904,0,0,0,0,9756,13500,0,0,0,1,1,train
2335,994,7042,0,1651247442621,0,0,0,0,12774,73760,0,0,0,1,1,train
2336,745,651,1700,1651311960884,0,0,0,0,36344,208800,0,0,0,1,1,train
2337,396,6579,2200,1651324184079,0,0,0,0,10628,78633,0,0,0,1,1,train
2338,538,474,1500,1651304264020,0,0,0,0,31194,37433,0,0,0,1,1,train
2339,116,1546,400,1651265178514,0,0,0,0,43732,202700,0,0,0,1,1,train
2340,538,1143,1200,1651293093920,0,0,0,0,32019,28300,0,0,1,1,1,train
2341,701,4235,1800,1651313839868,0,0,0,0,102722,103960,0,0,0,1,1,train
2342,756,2101,1300,1651297118145,0,0,0,0,7158,192320,0,0,0,1,1,train
2343,588,4141,1900,1651317051086,0,0,0,0,10836,339466,0,0,0,1,1,train
2344,935,2795,2200,1651327472004,0,0,0,0,85540,79960,0,0,0,1,1,train
2345,172,1941,1000,1651285076750,0,0,0,0,11766,34400,0,0,0,1,1,train
2346,673,6413,800,1651276939801,0,0,0,0,13523,37833,0,0,0,1,1,train
2347,86,682,2300,1651332103742,0,0,0,0,7383,87240,0,0,0,1,1,train
2348,986,4621,1000,1651287111937,0,0,0,0,19065,64400,0,0,0,1,1,train
2349,827,5051,400,1651265355278,0,0,0,0,9235,26920,0,0,0,1,1,train
2350,538,548,2200,1651329495389,0,0,0,0,13668,187720,0,0,0,1,1,train
2351,568,2257,2100,1651325530337,0,0,0,0,13158,122766,0,0,0,1,1,train
2352,640,2984,100,1651251267846,0,0,0,0,8223,96466,0,0,0,1,1,train
2353,833,4894,2200,1651329860987,0,0,0,0,15582,304883,0,0,0,1,1,train
2354,544,2998,1100,1651288530785,0,0,0,0,10714,76333,0,0,0,1,1,train
2355,836,3036,1000,1651284341189,0,0,0,0,11085,256166,0,0,0,1,1,train
2356,440,1255,1200,1651292161600,0,0,0,0,7066,91266,0,0,0,1,1,train
2357,269,5368,1500,1651302408845,0,0,0,0,10503,124433,0,0,0,1,1,train
2358,269,6237,1600,1651307143920,0,0,0,0,19064,12400,0,0,0,1,1,train
2359,269,2404,2000,1651321835895,0,0,0,0,18090,20933,0,0,0,1,1,train
2360,351,1055,2100,1651325798403,0,0,0,0,7895,82833,0,3207,0,1,1,train
2361,183,1356,1300,1651295006793,0,0,0,0,7807,152100,0,0,0,1,1,train
2362,183,1078,1200,1651293747094,0,0,0,0,14756,19800,0,0,0,1,1,train
2363,90,4734,2000,1651321923748,0,0,0,0,2653,74033,0,0,0,1,1,train
2364,516,828,1100,1651288441230,0,0,0,0,7106,122740,0,0,0,1,1,train
2365,516,6891,1700,1651309613503,0,0,0,0,31222,23000,0,0,0,1,1,train
2366,640,1212,0,1651247572297,0,0,0,0,42830,165566,0,12624,0,1,1,train
2367,62,5560,1700,1651308766647,0,0,0,0,13884,25766,0,2433,0,1,1,train
2368,739,4430,1700,1651311770600,0,0,0,0,7343,64233,0,0,0,1,1,train
2369,882,160,2000,1651320906657,0,0,0,0,9321,109680,0,0,0,1,1,train
2370,329,2513,1000,1651284977540,0,0,0,0,12348,182633,0,0,0,1,1,train
2371,833,6420,2300,1651330314740,0,0,0,0,50499,105066,0,0,0,1,1,train
2372,597,1535,2300,1651419451143,0,0,0,0,8235,748966,0,0,0,1,1,train
2373,318,6694,1900,1651404563155,0,0,0,0,97690,243116,0,5814,0,1,1,train
2374,372,6168,1900,1651403519791,0,0,0,0,37901,181333,0,0,0,1,1,train
2375,356,7147,1800,1651401712081,0,0,0,0,8258,19633,0,0,0,1,1,train
2376,324,4358,1100,1651376659830,0,0,0,0,7785,33533,0,0,0,1,1,train
2377,324,699,1100,1651376524944,0,0,0,0,9263,743833,0,0,0,1,1,train
2378,564,463,1800,1651400624199,0,0,0,0,54091,87700,0,0,0,1,1,train
2379,359,6632,1300,1651382297444,0,0,0,0,7428,21300,0,0,0,1,1,train
2380,503,1690,1600,1651392930021,0,0,0,0,19920,28633,0,0,0,1,1,train
2381,503,6084,900,1651367812425,0,0,0,0,10642,57466,0,0,0,1,1,train
2382,367,452,2100,1651409119827,0,0,0,0,61536,199000,0,0,0,1,1,train
2383,317,3207,1700,1651396316476,0,0,0,0,9586,304004,0,0,0,1,1,train
2384,317,5260,600,1651355503162,0,0,0,0,18303,12366,0,0,0,1,1,train
2385,337,1774,1000,1651371789164,0,0,0,0,32112,10266,0,0,0,1,1,train
2386,566,690,1400,1651385534860,0,0,0,0,29484,86333,0,0,0,1,1,train
2387,381,375,900,1651367351899,0,0,0,0,7109,49866,0,0,0,1,1,train
2388,484,2472,1000,1651370371118,0,0,0,0,11510,28533,0,0,0,1,1,train
2389,484,6145,1000,1651370703094,0,0,0,0,26175,33400,0,0,0,1,1,train
2390,621,6844,2100,1651411467792,0,0,0,0,51256,85360,0,0,0,1,1,train
2391,621,2791,700,1651359777268,0,0,0,0,196870,291200,0,0,0,1,1,train
2392,382,3249,2100,1651411129956,0,0,0,0,26136,27000,0,0,0,1,1,train
2393,597,6228,2300,1651418584942,0,0,0,0,16409,96700,0,0,0,1,1,train
2394,485,3032,2000,1651407143451,0,0,0,0,7523,159183,0,0,0,1,1,train
2395,584,5821,1300,1651382868757,0,0,0,0,7988,145866,0,0,0,1,1,train
2396,538,6348,1200,1651379577353,0,0,0,0,10284,171103,0,0,0,1,1,train
2397,369,679,1500,1651389349949,0,0,0,0,40355,10950,0,0,0,1,1,train
2398,583,1594,2300,1651418822818,0,0,0,0,35307,39933,0,0,0,1,1,train
2399,566,5507,300,1651346991024,0,0,0,0,7399,95300,0,0,0,1,1,train
2400,597,2094,1500,1651388139849,0,0,0,0,33357,253300,0,0,0,1,1,train
2401,343,2162,1500,1651389169481,0,0,0,0,23078,446933,0,0,0,1,1,train
2402,511,6072,1300,1651383063009,0,0,0,0,44978,14500,0,0,0,1,1,train
2403,511,6119,1200,1651379683600,0,0,0,0,8453,25000,0,0,0,1,1,train
2404,597,5127,1500,1651387457801,0,1,0,0,156444,156680,0,77908,1,1,1,train
2405,553,5655,600,1651359123460,0,0,0,0,7555,80666,0,0,0,1,1,train
2406,406,1862,1600,1651392655504,0,0,0,0,11793,13291,0,0,0,1,1,train
2407,360,6580,1000,1651372478295,0,0,0,0,8197,55960,0,0,0,1,1,train
2408,511,4909,900,1651368783550,0,0,0,0,19997,66840,0,0,0,1,1,train
2409,619,6465,600,1651358520339,0,0,0,0,136721,133816,0,0,1,1,1,train
2410,597,420,1300,1651383910982,0,0,0,0,9768,15100,0,0,0,1,1,train
2411,321,435,2100,1651408216916,0,0,0,0,8137,86440,0,0,0,1,1,train
2412,345,1868,2100,1651412454093,0,0,0,0,30280,26866,0,0,0,1,1,train
2413,515,4162,2000,1651407677617,0,0,0,0,18567,267366,0,0,0,1,1,train
2414,516,6142,0,1651334129750,0,0,0,0,8645,7450,0,0,0,1,1,train
2415,589,5814,700,1651359634028,0,0,0,0,10699,11766,0,0,0,1,1,train
2416,313,1772,1400,1651386761867,0,0,0,0,26575,130216,0,0,0,1,1,train
2417,574,101,1700,1651396827871,0,0,0,0,8084,92500,0,0,0,1,1,train
2418,481,674,1900,1651402275128,0,0,0,0,13777,75040,0,0,0,1,1,train
2419,377,3662,2000,1651408089199,0,0,0,0,7338,22800,0,0,0,1,1,train
2420,557,6420,1200,1651380118322,0,0,0,0,10805,105066,0,0,0,1,1,train
2421,539,6561,1700,1651397558060,0,0,0,0,7150,28403,0,0,0,1,1,train
2422,538,7378,1200,1651379797746,0,0,0,0,19996,19033,0,0,0,1,1,train
2423,571,6905,1500,1651389048031,0,0,0,0,22700,283766,0,0,0,1,1,train
2424,589,6416,1700,1651395195741,0,0,0,0,8763,137310,0,0,0,1,1,train
2425,538,2014,2300,1651419143518,0,0,0,0,10281,178100,0,0,0,1,1,train
2426,600,3322,400,1651351296623,0,0,0,0,58541,19800,0,24962,0,1,1,train
2427,538,3168,2000,1651407318931,0,0,0,0,25459,22433,0,3323,0,1,1,train
2428,385,1721,600,1651358133218,0,0,0,0,22108,103283,0,0,0,1,1,train
2429,321,6446,2100,1651407814859,0,0,0,0,7368,16550,0,0,0,1,1,train
2430,567,6307,1500,1651389439787,0,0,0,0,7180,117350,0,0,0,1,1,train
2431,567,126,1500,1651388892531,0,0,0,0,23609,23666,0,0,0,1,1,train
2432,355,7056,2300,1651418081336,0,0,0,0,24624,540833,0,0,0,1,1,train
2433,337,5477,300,1651344900974,0,0,0,0,8674,128759,0,0,0,1,1,train
2434,381,6851,2100,1651411168951,0,0,0,0,88800,79433,0,0,0,1,1,train
2435,330,6539,800,1651365640831,0,0,0,0,13564,73433,0,0,0,1,1,train
2436,330,3721,800,1651363905088,0,0,0,0,27637,252900,0,0,0,1,1,train
2437,381,6796,1800,1651400977040,0,0,0,0,9883,11766,0,0,0,1,1,train
2438,355,7170,700,1651359722101,0,0,0,0,93776,92700,0,0,0,1,1,train
2439,372,54,1700,1651398189751,0,0,0,0,13214,201166,0,0,0,1,1,train
2440,359,5913,1200,1651377384858,0,0,0,0,14531,153319,0,0,0,1,1,train
2441,360,2047,1000,1651371674303,0,0,0,0,13979,28433,0,0,0,1,1,train
2442,499,2479,2200,1651414622751,0,0,0,0,9252,68916,0,0,0,1,1,train
2443,502,4212,2200,1651413852617,0,0,0,0,24214,74400,0,0,0,1,1,train
2444,516,2978,1800,1651400223995,0,0,0,0,12852,99266,0,0,0,1,1,train
2445,321,58,0,1651333802027,0,0,0,0,148069,149816,0,0,1,1,1,train
2446,480,3184,1200,1651376929361,0,0,0,0,10925,310000,0,0,0,1,1,train
2447,321,403,1700,1651396029235,0,0,0,0,23856,346400,0,0,0,1,1,train
2448,321,4590,1900,1651402808859,0,0,0,0,39574,38100,0,0,0,1,1,train
2449,371,7296,1200,1651379621793,0,0,0,0,17283,77550,0,0,0,1,1,train
2450,372,4801,1100,1651373974888,0,0,0,0,17149,17125,0,0,0,1,1,train
2451,360,6223,1000,1651372348964,0,0,0,0,22801,94677,0,0,0,1,1,train
2452,706,3502,1000,1651372665918,0,0,0,0,12542,144200,0,0,0,1,1,train
2453,150,5383,1700,1651398180176,0,0,0,0,7096,18250,0,0,0,1,1,train
2454,207,6272,1800,1651399253896,0,0,0,0,7160,15500,0,0,0,1,1,train
2455,409,6535,1500,1651390291346,0,0,0,0,72002,69040,0,0,0,1,1,train
2456,718,6557,1200,1651378042210,0,0,0,0,17151,16280,0,0,0,1,1,train
2457,409,7061,1400,1651387855608,0,0,0,0,42005,318116,0,0,0,1,1,train
2458,209,6896,1900,1651402523320,0,0,0,0,12631,55096,0,0,0,1,1,train
2459,409,5546,1300,1651383837109,0,0,0,0,7937,17800,0,0,0,1,1,train
2460,409,3522,900,1651367075265,0,0,0,0,26381,62000,0,0,0,1,1,train
2461,916,760,1800,1651398733995,0,0,0,0,26059,127047,0,0,0,1,1,train
2462,207,2844,1400,1651385811493,0,0,0,0,34391,42133,0,0,0,1,1,train
2463,62,14,2100,1651411691672,0,0,0,0,19341,25366,0,0,0,1,1,train
2464,713,1756,1700,1651395588996,0,0,0,0,128825,12800,0,91657,0,1,1,train
2465,61,3572,1200,1651380161114,0,0,0,0,14138,47100,0,2574,0,1,1,train
2466,56,2727,1700,1651396206129,0,0,0,0,8732,10427,0,0,0,1,1,train
2467,709,2335,2000,1651405743305,0,0,0,0,706,159466,0,0,0,1,1,train
2468,927,3526,1100,1651374142030,0,0,0,0,12740,79100,0,0,0,1,1,train
2469,222,46,100,1651338176387,0,0,0,0,7647,66000,0,0,0,1,1,train
2470,222,896,1300,1651383467898,0,0,0,0,14998,16100,0,0,0,1,1,train
2471,927,5900,1600,1651393454883,0,0,0,0,85494,131116,0,0,0,1,1,train
2472,62,1346,2100,1651410197271,0,0,0,0,7337,71421,0,0,0,1,1,train
2473,207,178,1000,1651372960126,0,0,0,0,13666,24633,0,0,0,1,1,train
2474,206,951,100,1651341010119,0,0,0,0,12622,129600,0,0,0,1,1,train
2475,206,5460,100,1651339201763,0,0,0,0,19934,89700,0,0,0,1,1,train
2476,183,5430,1000,1651372409557,0,0,0,0,98576,94166,0,0,1,1,1,train
2477,183,3339,2200,1651412956569,0,0,0,0,50975,54120,0,0,0,1,1,train
2478,892,6095,2200,1651415991176,0,0,0,0,92640,114160,0,0,0,1,1,train
2479,901,3264,700,1651361635662,0,0,0,0,8791,118360,0,0,0,1,1,train
2480,76,3893,1500,1651389238532,0,0,0,0,7620,36016,0,0,0,1,1,train
2481,724,1061,1400,1651384689338,0,0,0,0,20219,16066,0,0,0,1,1,train
2482,906,5991,800,1651364325273,0,0,0,0,10973,10066,0,0,0,1,1,train
2483,906,1471,800,1651365430860,0,0,0,0,8937,71266,0,0,0,1,1,train
2484,906,6745,1300,1651380969162,0,0,0,0,18378,17300,0,0,0,1,1,train
2485,906,1427,1300,1651383102006,0,0,0,0,38025,39333,0,0,0,1,1,train
2486,721,7267,1900,1651403518123,0,0,0,0,41477,40800,0,0,0,1,1,train
2487,721,1664,1700,1651396943297,0,0,0,0,51023,50866,0,0,0,1,1,train
2488,721,6950,1300,1651382288661,0,0,0,0,14714,162400,0,0,0,1,1,train
2489,721,5880,1200,1651377588281,0,0,0,0,10738,89200,0,0,0,1,1,train
2490,201,5042,2100,1651410358929,0,0,0,0,19057,229100,0,0,0,1,1,train
2491,201,2528,2300,1651416961791,0,0,0,0,53577,41633,0,0,0,1,1,train
2492,720,6686,2300,1651418110005,0,0,0,0,72678,93100,0,0,0,1,1,train
2493,720,2475,1700,1651397618886,0,0,0,0,12589,25240,0,0,0,1,1,train
2494,206,2492,0,1651337338567,0,0,0,0,12713,10366,0,0,0,1,1,train
2495,503,5843,1600,1651393208064,0,0,0,0,9705,16200,0,0,0,1,1,train
2496,706,6249,800,1651365729607,0,0,0,0,23666,56666,0,0,0,1,1,train
2497,704,6005,1300,1651381830072,0,0,0,0,518,32833,0,3968,0,1,1,train
2498,703,1578,1700,1651397661504,0,0,0,0,27777,27666,0,0,0,1,1,train
2499,235,6996,1800,1651400025609,0,0,0,0,25431,227733,0,0,0,1,1,train
2500,235,196,1800,1651400256559,0,0,0,0,7344,142133,0,0,0,1,1,train
2501,691,3,300,1651345319032,0,0,0,0,628,16433,0,0,0,1,1,train
2502,236,3726,1000,1651372085651,0,0,0,0,30132,21000,0,0,0,1,1,train
2503,686,695,1000,1651371473277,0,0,0,0,13371,104533,0,0,0,1,1,train
2504,238,3784,2300,1651419062972,0,0,0,0,12126,29950,0,0,0,1,1,train
2505,939,6762,2000,1651407385116,0,0,0,0,104980,257333,0,0,0,1,1,train
2506,675,538,1100,1651376427087,0,0,0,0,11518,20566,0,0,0,1,1,train
2507,675,4223,300,1651345550349,0,0,0,0,11790,41333,0,0,1,1,1,train
2508,45,1765,1200,1651377150798,0,0,0,0,11810,13333,0,0,0,1,1,train
2509,45,4715,1100,1651376963272,0,0,0,0,51361,55466,0,0,0,1,1,train
2510,673,3556,2300,1651416945862,0,0,0,0,13418,56350,0,0,0,1,1,train
2511,673,1951,1800,1651401109999,0,0,0,0,28261,67375,0,0,0,1,1,train
2512,673,33,1300,1651383571685,0,0,0,0,13851,165083,0,0,0,1,1,train
2513,249,4263,1800,1651400566849,0,0,0,0,39918,266483,0,0,0,1,1,train
2514,45,7272,1100,1651374939696,0,0,0,0,70696,70870,0,0,0,1,1,train
2515,45,5006,1000,1651372923331,0,0,0,0,18631,168000,0,0,0,1,1,train
2516,665,641,2000,1651408869610,0,0,0,0,15308,330866,0,0,0,1,1,train
2517,664,1123,2100,1651409194886,0,0,0,0,13826,60640,0,0,0,1,1,train
2518,235,7211,1800,1651399801528,0,0,0,0,10404,8400,0,0,0,1,1,train
2519,739,774,1900,1651402387590,0,0,0,0,16998,18833,0,0,0,1,1,train
2520,935,3811,1600,1651393808346,0,0,0,0,16895,12932,0,0,0,1,1,train
2521,235,2154,1700,1651394916929,0,0,0,0,17065,94300,0,0,0,1,1,train
2522,931,6591,100,1651340685032,0,0,0,0,8258,86616,0,0,0,1,1,train
2523,53,4445,1900,1651405044914,0,0,0,0,15282,69800,0,0,0,1,1,train
2524,229,4775,1600,1651394925716,0,0,0,0,18707,156200,0,0,0,1,1,train
2525,229,5664,1600,1651395074385,0,0,0,0,9640,197530,0,0,0,1,1,train
2526,53,3476,0,1651334373121,0,0,0,0,19867,32040,0,0,0,1,1,train
2527,53,843,0,1651333833472,0,0,0,0,18090,58206,0,0,0,1,1,train
2528,931,1589,200,1651341542794,0,0,0,0,10688,103320,0,0,0,1,1,train
2529,701,3238,700,1651360754235,0,0,0,0,14850,12971,0,0,0,1,1,train
2530,700,2706,1500,1651390508041,0,0,0,0,7506,33100,0,0,0,1,1,train
2531,700,772,1100,1651375370571,0,0,0,0,22744,14033,0,9332,0,1,1,train
2532,698,1455,1100,1651375716911,0,0,0,0,11719,49266,0,0,0,1,1,train
2533,697,6151,1000,1651370230588,0,0,0,0,29734,29280,0,0,0,1,1,train
2534,235,6940,600,1651357304217,0,0,0,0,23396,37250,0,0,0,1,1,train
2535,235,5400,600,1651357701038,0,0,0,0,18086,11400,0,0,0,1,1,train
2536,50,810,1200,1651380133299,0,0,0,0,50247,88300,0,0,0,1,1,train
2537,50,7249,0,1651334237342,0,0,0,0,41272,63366,0,0,0,1,1,train
2538,935,6940,1400,1651384732081,0,0,0,0,7518,37250,0,0,0,1,1,train
2539,235,6384,1400,1651387334642,0,0,0,0,91481,250280,0,0,0,1,1,train
2540,235,5169,1500,1651390327279,0,0,0,0,114162,121000,0,0,0,1,1,train
2541,935,4714,1600,1651393473111,0,0,0,0,12934,86333,0,0,0,1,1,train
2542,664,5920,1200,1651379445716,0,0,0,0,7561,21100,0,0,0,1,1,train
2543,181,5272,1500,1651388415224,0,0,0,0,11110,246766,0,0,0,1,1,train
2544,86,3936,0,1651335662693,0,0,0,0,47312,46283,0,0,0,1,1,train
2545,142,3027,2000,1651406881728,0,0,0,0,16654,15250,0,0,0,1,1,train
2546,833,3883,1600,1651393393831,0,0,0,0,7711,46533,0,0,0,1,1,train
2547,798,6893,1800,1651400492799,0,0,0,0,630,100066,0,0,0,1,1,train
2548,798,536,1400,1651386583177,0,0,0,0,18378,24833,0,0,0,1,1,train
2549,798,565,800,1651362973305,0,0,0,0,2770,81560,0,0,0,1,1,train
2550,440,1459,2100,1651411573748,0,0,0,0,406,19216,0,0,0,1,1,train
2551,440,980,2100,1651410084773,0,0,0,0,524,226933,0,0,0,1,1,train
2552,148,4422,1300,1651382730898,0,0,0,0,14632,26500,0,0,0,1,1,train
2553,833,1084,1600,1651392897384,0,0,0,0,9948,8283,0,0,0,1,1,train
2554,836,3306,1100,1651374472657,0,0,0,0,13450,13500,0,5815,0,1,1,train
2555,789,5832,1200,1651380176436,0,0,0,0,4551,101283,0,0,0,1,1,train
2556,789,4815,1100,1651373565832,0,0,0,0,14410,96266,0,0,0,1,1,train
2557,149,3549,1200,1651378435296,0,0,0,0,17769,171033,0,0,0,1,1,train
2558,789,5641,0,1651335215708,0,0,0,0,11523,18833,0,0,0,1,1,train
2559,784,3450,1500,1651388391284,0,0,0,0,19037,44208,0,0,0,1,1,train
2560,150,585,800,1651365155569,0,0,0,0,8308,206766,0,0,0,1,1,train
2561,150,1451,1500,1651388099523,0,0,0,0,9524,74666,0,0,0,1,1,train
2562,150,2722,1500,1651388511323,0,0,0,0,9134,104033,0,0,0,1,1,train
2563,109,3163,1300,1651382157855,0,0,0,0,46777,82566,0,0,0,1,1,train
2564,832,1902,900,1651368230508,0,0,0,0,22628,12266,0,0,0,1,1,train
2565,831,5598,1600,1651393963601,0,0,0,0,7728,8517,0,0,0,1,1,train
2566,831,1424,1200,1651379645384,0,0,0,0,10990,0,0,0,0,1,1,train
2567,821,2208,2000,1651408294940,0,0,0,0,14752,37720,0,0,0,1,1,train
2568,821,4580,2000,1651408196497,0,0,0,0,10805,192880,0,0,0,1,1,train
2569,132,6839,2300,1651418062080,0,0,0,0,7584,23466,0,0,0,1,1,train
2570,122,1105,2200,1651414525883,0,0,0,0,1598,54800,0,0,0,1,1,train
2571,122,2857,1800,1651399779874,0,0,0,0,16575,11766,0,0,0,1,1,train
2572,122,4711,1600,1651392629746,0,0,0,0,14278,68760,0,0,0,1,1,train
2573,122,7160,1500,1651390914911,0,0,0,0,14141,12733,0,0,0,1,1,train
2574,122,6097,1200,1651378579891,0,0,0,0,9006,84116,0,0,0,1,1,train
2575,411,5745,1500,1651389764833,0,0,0,0,26670,50583,0,0,0,1,1,train
2576,122,3887,1200,1651378220644,0,0,0,0,7300,16200,0,0,0,1,1,train
2577,122,6975,1200,1651378045396,0,0,0,0,480,23933,0,0,0,1,1,train
2578,122,5158,1100,1651376412963,0,0,0,0,17817,16066,0,0,0,1,1,train
2579,813,85,1700,1651395352261,0,0,0,0,9207,184633,0,0,0,1,1,train
2580,139,6790,800,1651363370671,0,0,0,0,11397,122125,0,0,0,1,1,train
2581,139,2649,1100,1651374900013,0,0,0,0,18660,40733,0,0,0,1,1,train
2582,827,4694,1600,1651392124750,0,0,0,0,16478,211100,0,0,0,1,1,train
2583,807,575,2200,1651413180538,0,0,0,0,8138,176360,0,0,0,1,1,train
2584,805,5749,2000,1651409294322,0,0,0,0,12998,12133,0,1017,0,1,1,train
2585,141,3340,2100,1651411413058,0,0,0,0,39815,70160,0,0,0,1,1,train
2586,150,1486,1500,1651389238636,0,0,0,0,8848,131066,0,0,0,1,1,train
2587,150,5815,1500,1651389578003,0,0,0,0,7724,130583,0,0,0,1,1,train
2588,150,4083,1800,1651398952752,0,0,0,0,44429,89883,0,0,0,1,1,train
2589,150,5522,1800,1651399543539,0,0,0,0,9722,8720,0,0,0,1,1,train
2590,768,7240,1700,1651395600278,0,0,0,0,27943,86625,0,0,0,1,1,train
2591,768,6025,1400,1651385970372,0,0,0,0,20548,33433,0,0,0,1,1,train
2592,151,3140,1200,1651378544547,0,0,0,0,12001,140900,0,9066,0,1,1,train
2593,154,3785,2100,1651412474149,0,0,0,0,17745,142000,0,0,0,1,1,train
2594,158,2563,2300,1651419456733,0,0,0,0,12524,27800,0,0,0,1,1,train
2595,93,6754,2300,1651418491268,0,0,0,0,251213,343560,0,0,0,1,1,train
2596,764,3128,2100,1651410245727,0,0,0,0,26547,182300,0,0,0,1,1,train
2597,764,3080,1800,1651399742693,0,0,0,0,40496,21833,0,0,0,1,1,train
2598,764,5616,1800,1651399559406,0,0,0,0,14261,18600,0,0,0,1,1,train
2599,764,4033,1800,1651399176628,0,0,0,0,14933,41057,0,0,0,1,1,train
2600,93,3033,800,1651362906027,0,0,0,0,25204,76233,0,0,0,1,1,train
2601,92,3384,2000,1651408134710,0,0,0,0,12907,175760,0,0,0,1,1,train
2602,169,1412,100,1651339941239,0,0,0,0,8620,8233,0,0,0,1,1,train
2603,169,3458,1300,1651383786784,0,0,0,0,7910,100200,0,0,0,1,1,train
2604,756,4861,1600,1651394009948,0,0,0,0,12516,17100,0,0,0,1,1,train
2605,756,1015,700,1651359312225,0,0,0,0,94530,184583,0,0,0,1,1,train
2606,752,660,1700,1651395927743,0,0,0,0,7862,101033,0,0,0,1,1,train
2607,752,3800,1600,1651392310817,0,0,0,0,8062,113350,0,0,0,1,1,train
2608,177,3861,1300,1651383373608,0,0,0,0,17120,89266,0,0,0,1,1,train
2609,770,463,2200,1651416391632,0,0,0,0,11859,87700,0,0,0,1,1,train
2610,750,4564,2000,1651409221562,0,0,0,0,15876,29850,0,0,0,1,1,train
2611,99,2168,900,1651368495778,0,0,0,0,20321,13433,0,0,0,1,1,train
2612,99,3027,1900,1651403161357,0,0,0,0,16791,15250,0,0,0,1,1,train
2613,150,3480,1800,1651402206418,0,0,0,0,16641,100980,0,0,0,1,1,train
2614,150,5149,1900,1651402566881,0,0,0,0,9584,166766,0,0,0,1,1,train
2615,150,3681,1900,1651404721515,0,0,0,0,8058,7600,0,0,0,1,1,train
2616,150,1260,2200,1651415707863,0,0,0,0,69382,70366,0,0,0,1,1,train
2617,150,170,2200,1651415962586,0,0,0,0,10518,38320,0,0,0,1,1,train
2618,847,5696,1600,1651392132351,0,0,0,0,114386,161366,0,0,1,1,1,train
2619,847,5378,2000,1651407599663,0,0,0,0,24681,21733,0,0,0,1,1,train
2620,103,5392,1900,1651403335296,0,0,0,0,13061,41566,0,0,0,1,1,train
